dataset,strategy,fit_method,metric,accuracy,brier_score,time,num_rules,num_preds,trial_count
Ecoli,greedy,FOLD-RM (fit),original,1.0,0.9902346577333333,0.18033552169799805,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9727857326777778,0.2031419277191162,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.8888888888888888,0.920345641925,0.07356047630310059,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9677471929111111,0.07835555076599121,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.9444444444444444,0.9621868692583333,0.49196910858154297,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,1.0,0.9878037050361111,0.637775182723999,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,1.0,0.9836126635361111,0.752979040145874,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.9444444444444444,0.9554841737333334,0.8223915100097656,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.8611111111111112,0.9130421857055555,0.7614200115203857,6,6,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9724780335611111,0.850532054901123,6,6,30
Ecoli,greedy,FOLD-RM (fit),original,0.9166666666666666,0.9440338448444444,0.9241716861724854,6,6,30
Ecoli,greedy,FOLD-RM (fit),original,0.8611111111111112,0.8741387935333333,1.068345308303833,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9444444444444444,0.94923153605,0.9178817272186279,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,1.0,0.989280843375,1.0090365409851074,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9684462060416666,1.0150375366210938,6,6,30
Ecoli,greedy,FOLD-RM (fit),original,0.9444444444444444,0.9504089151805556,1.0492265224456787,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9640387392,0.9979455471038818,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9166666666666666,0.9330216099499999,1.01674485206604,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9166666666666666,0.9305389057111111,0.9674115180969238,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.9444444444444444,0.9486810083527778,0.9877169132232666,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9679663337361111,1.0519795417785645,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9444444444444444,0.9424366369611111,1.0569121837615967,7,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9661503515833334,1.0232880115509033,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.8888888888888888,0.8997075692555555,1.0723857879638672,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9656182263416666,1.0803742408752441,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9679949531138888,1.018326759338379,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,1.0,0.9915449268083333,1.089268684387207,8,8,30
Ecoli,greedy,FOLD-RM (fit),original,0.9166666666666666,0.9183935413611112,1.0985124111175537,8,9,30
Ecoli,greedy,FOLD-RM (fit),original,0.9444444444444444,0.9469912919472222,0.9674115180969238,7,7,30
Ecoli,greedy,FOLD-RM (fit),original,0.9722222222222222,0.9726266926805556,1.1387341022491455,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9722222222222222,0.96721300185,0.936830997467041,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.8888888888888888,0.9286142757472223,0.9820582866668701,6,6,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9166666666666666,0.9288558102972222,1.0131449699401855,6,6,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.8888888888888888,0.9122159811916667,0.9876399040222168,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9444444444444444,0.95522361415,1.0274572372436523,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,1.0,0.9878966323972223,1.0833101272583008,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9444444444444444,0.9503922472111112,1.1232829093933105,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9722222222222222,0.966528965625,1.1303153038024902,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9722222222222222,0.9689739660416666,1.1172428131103516,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.8055555555555556,0.8301024068333334,1.1232829093933105,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,1.0,0.9868751578416667,1.1335196495056152,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9722222222222222,0.9688618243777778,1.1442127227783203,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9444444444444444,0.9438189051805556,1.1611130237579346,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9722222222222222,0.96721300185,1.1518094539642334,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.8611111111111112,0.8763713575277778,1.1305766105651855,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9166666666666666,0.9471835230861111,1.1760444641113281,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9444444444444444,0.9505348506583333,1.1917750835418701,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9444444444444444,0.9396507618888889,1.1917750835418701,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9444444444444444,0.951492239625,1.1851427555084229,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,1.0,0.992208027525,1.1386029720306396,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9722222222222222,0.9684514314027778,1.224841594696045,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.8888888888888888,0.9125347614361111,1.2123374938964844,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9722222222222222,0.9700395470777777,0.6576230525970459,8,9,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,1.0,0.9905944337694444,1.2258384227752686,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,1.0,0.989838365025,0.6728308200836182,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.8611111111111112,0.8814400485972222,1.2017772197723389,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.8888888888888888,0.8942030168194445,1.1815245151519775,9,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9444444444444444,0.9508020559416667,1.232834815979004,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.9722222222222222,0.9664305028777778,1.1283607482910156,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_guarded,0.8888888888888888,0.9021828997805555,1.256643533706665,8,9,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8888888888888888,0.9152739760055556,1.7583446502685547,8,9,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,1.0,0.9911225968916667,2.1179442405700684,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.961438861525,2.3350565433502197,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.935677128086111,2.386159658432007,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.9454390427777778,2.4753289222717285,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8888888888888888,0.9024760040277778,2.527585744857788,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8888888888888888,0.8960407410111111,2.531273365020752,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.9445223572194444,2.608664035797119,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9166666666666666,0.9167180034638889,2.667515754699707,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8888888888888888,0.9079987850472222,2.679725170135498,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9166666666666666,0.9124308204777778,2.7104787826538086,9,9,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.9535222768611111,2.7314796447753906,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.9518140958916667,2.762037515640259,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.9291573610555556,2.824251174926758,8,9,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8888888888888888,0.9011772444777778,2.9615349769592285,9,11,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8611111111111112,0.8995164588277778,2.985063076019287,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.7777777777777778,0.796332614125,2.986064910888672,8,10,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9166666666666666,0.9421245763055556,3.0869455337524414,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9722222222222222,0.9745924813972222,3.10221791267395,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9166666666666666,0.9227088480916666,3.109807014465332,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8611111111111112,0.8721099644722221,3.1262290477752686,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.958419512775,3.102353811264038,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9166666666666666,0.929447555886111,3.1218674182891846,10,12,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9722222222222222,0.9717346681027778,3.1225638389587402,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8333333333333334,0.8493227865027778,3.1758852005004883,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.9441280777472222,3.230759859085083,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.8888888888888888,0.9082243493333333,3.3005738258361816,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.9445095092583333,3.2928247451782227,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9444444444444444,0.9505407548333333,3.3155086040496826,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_reweighted,0.9722222222222222,0.9698210978555556,3.329131603240967,9,11,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.8333333333333334,0.8685826417611111,0.8351855278015137,6,6,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9444444444444444,0.9423965296777778,1.0797512531280518,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9444444444444444,0.9451108841611111,1.167252779006958,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,1.0,0.9897981612833333,1.190713882446289,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9166666666666666,0.9326146557305556,1.2613005638122559,5,5,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9166666666666666,0.9224561953472221,1.3569059371948242,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9166666666666666,0.9334607987083333,1.4323158264160156,7,8,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9680074058444444,1.6144928932189941,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.8888888888888888,0.8909431038416666,1.626072645187378,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.8888888888888888,0.9414417054944444,1.6532821655273438,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9728480638805556,1.6754963397979736,8,9,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9444444444444444,0.9511576487,1.689821481704712,6,6,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.8611111111111112,0.9027838497888888,1.7244610786437988,6,6,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9699070788166666,1.7571654319763184,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9625172481861111,1.7981359958648682,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9166666666666666,0.9286455802611111,1.8224890232086182,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9579727592861111,1.8140590190887451,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9444444444444444,0.9463006009333333,1.8673617839813232,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9677613079916667,1.8639464378356934,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9688968994694445,1.87825345993042,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9444444444444444,0.9539298414361111,1.9202253818511963,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.8888888888888888,0.9105453804888889,1.9202253818511963,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9736955716944444,1.9302973747253418,9,9,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9444444444444444,0.9502992598222222,1.9202253818511963,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.8611111111111112,0.866246065588889,1.941305160522461,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9731694868777778,1.9569871425628662,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9166666666666666,0.9330989014,1.966416835784912,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9673903572833333,1.9754962921142578,7,7,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.9729623957861111,1.999067783355713,8,8,30
Ecoli,greedy,FOLD-RM (fit),original_t_removed,0.9722222222222222,0.96710289355,2.0065412521362305,7,7,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,1.0,0.9640703126722222,0.8051722049713135,10,9,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9166666666666666,0.9171406941611111,1.0388104915618896,11,10,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9166666666666666,0.9064486969750001,1.086496114730835,14,13,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9382858574222221,1.1571276187896729,13,12,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9674501910138888,1.1801254749298096,14,13,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.8888888888888888,0.9271006524000001,1.1853363513946533,6,5,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9166666666666666,0.9200591949305555,1.2768168449401855,15,13,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.8611111111111112,0.8764734809027778,1.2957301139831543,12,10,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,1.0,0.9695121776666666,1.3140361309051514,11,10,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9610771703111111,1.3372511863708496,16,14,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9520467004444444,1.3920645713806152,8,7,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9472672606611111,1.3978190422058105,15,13,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9336716394944444,1.4453120231628418,12,11,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.8611111111111112,0.9167146019,1.5280144214630127,14,13,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9722222222222222,0.9680843644833333,1.5383999347686768,16,14,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,1.0,0.9879822718611111,1.6025068759918213,19,17,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9722222222222222,0.9544096701083333,1.5960712432861328,15,14,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9722222222222222,0.9639464516694445,1.6134192943572998,16,13,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9722222222222222,0.9447184571333334,1.6065912246704102,14,11,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,1.0,0.9853309686444445,1.6111299991607666,18,16,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9166666666666666,0.909637276325,1.6111299991607666,11,10,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9562680492722222,1.627025842666626,17,14,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9166666666666666,0.9380227898194444,1.6668412685394287,15,12,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,1.0,0.9865992043472223,1.6845042705535889,18,16,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9388803474583334,1.708207130432129,14,13,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9219506483694444,1.7133162021636963,11,10,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9455352100083334,1.7133162021636963,14,12,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9722222222222222,0.9552372680166666,1.7134110927581787,16,14,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.9444444444444444,0.9464716047222222,1.7262496948242188,15,12,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P,0.8888888888888888,0.9416733284138888,1.727480411529541,18,16,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9166666666666666,0.8746240043805555,12.413772583007812,40,53,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9166666666666666,0.8459942734444444,12.524103164672852,36,48,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9166666666666666,0.869093435261111,12.55400562286377,40,50,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8333333333333334,0.8310818716888889,12.92681884765625,41,54,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9166666666666666,0.8748744027416667,12.97384524345398,38,48,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,1.0,0.9236129669527777,13.18371033668518,38,48,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9722222222222222,0.8955753238305555,13.233031034469604,35,44,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9444444444444444,0.8891751110138889,13.373296022415161,39,48,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8055555555555556,0.7859123187555556,13.526676654815674,40,58,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,1.0,0.9352238667194445,13.644271612167358,39,51,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8333333333333334,0.8193064855722222,13.703465461730957,41,55,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.7777777777777778,0.7984607447666667,13.7791006565094,42,54,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,1.0,0.950367175713889,14.025825262069702,41,56,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,1.0,0.9289666616583333,14.1292724609375,40,50,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9444444444444444,0.8980166598805555,14.177198648452759,40,52,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,1.0,0.9290487247333333,14.330236673355103,39,58,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8611111111111112,0.8427997427305556,14.48654317855835,35,47,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9722222222222222,0.9109770030222222,14.78200888633728,40,56,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9722222222222222,0.9272949187138888,14.852494239807129,42,57,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9722222222222222,0.9216868777444445,14.915034532546997,42,58,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8888888888888888,0.8410304601944445,14.969818830490112,38,54,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8888888888888888,0.8727668471194444,15.04511046409607,40,55,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9444444444444444,0.9131389994166667,15.10606336593628,41,59,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8333333333333334,0.81864465735,15.152387142181396,41,61,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9166666666666666,0.8479084904222222,15.181549072265625,38,58,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9166666666666666,0.8691227459444444,15.192559719085693,40,59,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8888888888888888,0.9020243341388888,15.220287799835205,41,63,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.8888888888888888,0.8480419523416667,15.260306358337402,40,56,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9444444444444444,0.9033666014666666,15.278443574905396,41,55,30
Ecoli,greedy,FOLD-RM (fit),IG_over_P2,0.9444444444444444,0.9034618564555555,15.281879663467407,41,59,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9166666666666666,0.9309648104277777,0.9539921283721924,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.96632542595,1.1146957874298096,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9722222222222222,0.9714386902777777,1.124983549118042,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.9615569025972223,1.1869990825653076,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9166666666666666,0.9437656198805555,1.207364797592163,5,5,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9722222222222222,0.9670714884611111,1.2386143207550049,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.8888888888888888,0.8985166877638888,1.3435449600219727,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9722222222222222,0.9713012108027778,1.3555045127868652,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9722222222222222,0.964307621125,1.3620483875274658,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.8888888888888888,0.9095004421138889,1.3572025299072266,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.8611111111111112,0.8888318955888888,1.444732666015625,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.8888888888888888,0.9645287160833333,1.4673373699188232,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.9767930189166667,1.4774632453918457,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9166666666666666,0.9703462266388889,1.502652883529663,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9166666666666666,0.9545537787444445,1.5861859321594238,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9722222222222222,0.9689339349472222,1.6127991676330566,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.9663105119666666,1.6698176860809326,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9722222222222222,0.9678930525027778,1.7025635242462158,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.9612777965694445,1.6999359130859375,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.8888888888888888,0.9122058269555555,1.7165756225585938,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.9611558374916667,1.7840642929077148,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.9543751564694445,1.792849063873291,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9722222222222222,0.9723547599,1.7952492237091064,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.9612152730722222,1.8009498119354248,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,1.0,0.9896208018416667,1.813328504562378,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,1.0,0.9906215684722223,1.8387982845306396,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9166666666666666,0.9513461372694445,1.85164475440979,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.9670741763916666,1.8761296272277832,6,6,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,1.0,0.9907920294333333,1.899843454360962,7,7,30
Ecoli,greedy,FOLD-RM (fit),LogOddsRatio,0.9444444444444444,0.95929450255,1.902843713760376,6,6,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.8611111111111112,0.9033001666611111,0.9770736694335938,6,6,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9722222222222222,0.9678539641694445,1.3513622283935547,7,7,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9166666666666666,0.9329043105194444,1.6694753170013428,6,6,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9722222222222222,0.9679272427,1.793236494064331,7,7,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9166666666666666,0.9503806519083333,2.009422540664673,9,9,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,1.0,0.9840901098638889,2.0885636806488037,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.8055555555555556,0.8435146786555555,2.119659423828125,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9166666666666666,0.9113211279944444,2.1360368728637695,15,15,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9722222222222222,0.950236051075,2.267415761947632,16,15,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9722222222222222,0.9639161019888889,2.3006021976470947,7,7,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9444444444444444,0.9578212345333333,2.3886470794677734,7,7,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.8611111111111112,0.8922482440333332,2.4648540019989014,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9444444444444444,0.9569804786861111,2.5242197513580322,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.8888888888888888,0.893462968261111,2.540165901184082,12,12,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9722222222222222,0.9679854579277778,2.550143003463745,9,9,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9722222222222222,0.9725087438888889,2.5839242935180664,15,15,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9444444444444444,0.9396958620138889,2.6507740020751953,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9444444444444444,0.9428634378388889,2.775294065475464,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9166666666666666,0.9236040894472222,2.772294282913208,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9444444444444444,0.9534838300833333,2.828282594680786,15,15,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9444444444444444,0.9450034022111111,2.8816885948181152,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.9444444444444444,0.9495830725777777,2.8864800930023193,9,9,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.8888888888888888,0.9060162238388889,2.897927761077881,8,8,30
Ecoli,greedy,FOLD-RM (fit),MathewsCC,0.8611111111111112,0.9122117902583333,2.9224464893341064,7,7,30
